,player_id,player_name,toc,fgm,fga,tpm,tpa,ftm,fta,blk,ast,oreb,dreb,tov,pf,stl,plus,minus,plus_minus,possessions,points,gp,team_abbrev,off_rating,def_rating,efg_percent,ts_percent,oreb_percent,dreb_percent,ast_percent,blk_percent,stl_percent,tov_percent,usg_percent,min_season,max_season
54,203463,Ben McLemore,20720.0,80,170,20,60,10,20,0,20,0,0,20,10,0,780,720,60,680,190.0,20,SAC,114.70588235294117,105.88235294117646,52.9,53.1,0.0,0.0,2.9,0.0,0.0,2.9,29.2,2017,2017
55,203476,Gorgui Dieng,20760.0,50,90,0,10,40,40,20,20,40,90,10,40,0,790,640,150,710,140.0,10,MIN,111.26760563380282,90.14084507042253,55.6,65.1,5.6,12.7,2.8,2.8,0.0,1.4,16.6,2017,2017
56,203498,Shabazz Muhammad,6690.0,30,30,0,0,30,30,0,10,0,10,0,0,0,260,220,40,240,90.0,10,MIN,108.33333333333333,91.66666666666667,100.0,104.2,0.0,4.2,4.2,0.0,0.0,0.0,18.0,2017,2017
57,203552,Seth Curry,12230.0,30,60,10,40,10,10,0,10,0,0,0,30,0,400,410,-10,430,80.0,10,DAL,93.02325581395348,95.34883720930233,58.3,62.1,0.0,0.0,2.3,0.0,0.0,0.0,15.0,2017,2017
58,203895,Jordan McRae,3500.0,10,40,0,0,0,0,0,0,0,0,0,10,0,130,120,10,120,20.0,10,CLE,108.33333333333333,100.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,2017,2017
59,203897,Zach LaVine,21900.0,70,140,30,70,40,40,0,20,0,50,10,30,0,750,780,-30,750,210.0,10,MIN,100.0,104.0,60.7,66.6,0.0,6.7,2.7,0.0,0.0,1.3,22.3,2017,2017
60,203898,Tyler Ennis,8930.0,0,20,0,10,0,0,0,40,0,10,10,20,0,280,330,-50,290,0.0,10,HOU,96.55172413793103,113.79310344827586,0.0,0.0,0.0,3.4,13.8,0.0,0.0,3.4,10.3,2017,2017
61,203909,KJ McDaniels,13340.0,40,70,10,40,0,0,0,0,10,10,20,10,20,470,450,20,440,90.0,10,HOU,106.81818181818181,102.27272727272727,64.3,64.3,2.3,2.3,0.0,0.0,4.5,4.5,20.5,2017,2017
62,203933,T.J. Warren,18090.0,50,140,0,20,40,40,0,10,20,30,0,50,20,540,690,-150,670,140.0,10,PHX,80.59701492537313,102.98507462686567,35.7,44.4,3.0,4.5,1.5,0.0,3.0,0.0,23.5,2017,2017
63,203939,Dwight Powell,11890.0,10,10,0,0,0,0,10,0,20,20,0,20,30,390,560,-170,430,20.0,10,DAL,90.69767441860465,130.2325581395349,100.0,100.0,4.7,4.7,0.0,2.3,7.0,0.0,2.3,2017,2017
64,203952,Andrew Wiggins,22110.0,100,200,10,50,80,110,10,0,0,10,30,20,10,770,840,-70,760,290.0,10,MIN,101.3157894736842,110.52631578947368,52.5,58.4,0.0,1.3,0.0,1.3,1.3,3.9,36.6,2017,2017
65,203991,Clint Capela,15070.0,20,50,0,0,0,0,10,0,20,70,30,10,10,540,390,150,480,40.0,10,HOU,112.5,81.25,40.0,40.0,4.2,14.6,0.0,2.1,2.1,6.2,16.7,2017,2017
66,204001,Kristaps Porzingis,19680.0,50,130,30,50,30,60,20,0,40,30,20,50,10,590,810,-220,770,160.0,10,NYK,76.62337662337663,105.1948051948052,50.0,51.2,5.2,3.9,0.0,2.6,1.3,2.6,22.9,2017,2017
67,1626147,Justin Anderson,12100.0,20,50,10,30,40,60,10,0,10,20,20,0,20,320,440,-120,410,90.0,10,DAL,78.04878048780488,107.3170731707317,50.0,58.9,2.4,4.9,0.0,2.4,4.9,4.9,23.5,2017,2017
68,1626149,Montrezl Harrell,2240.0,10,10,0,0,0,0,0,0,0,10,0,10,0,50,150,-100,70,20.0,10,HOU,71.42857142857143,214.28571428571428,100.0,100.0,0.0,14.3,0.0,0.0,0.0,0.0,14.3,2017,2017
69,1626155,Sam Dekker,7660.0,10,30,0,20,0,0,0,0,0,40,10,20,0,250,260,-10,270,20.0,10,HOU,92.5925925925926,96.29629629629629,33.3,33.3,0.0,14.8,0.0,0.0,0.0,3.7,14.8,2017,2017
70,1626157,Karl-Anthony Towns,22260.0,70,120,10,20,0,20,10,40,20,40,10,50,20,780,850,-70,750,150.0,10,MIN,104.0,113.33333333333333,62.5,58.2,2.7,5.3,5.3,1.3,2.7,1.3,18.5,2017,2017
71,1626161,Willie Cauley-Stein,16420.0,50,90,0,0,0,0,0,20,10,10,10,20,0,570,680,-110,550,100.0,20,SAC,103.63636363636364,123.63636363636364,55.6,55.6,1.8,1.8,3.6,0.0,0.0,1.8,18.2,2017,2017
72,1626164,Devin Booker,14730.0,80,120,0,30,20,50,0,30,0,20,40,40,0,500,550,-50,550,180.0,10,PHX,90.9090909090909,100.0,66.7,63.4,0.0,3.6,5.5,0.0,0.0,7.3,33.1,2017,2017
73,1626195,Willy Hernangomez,5660.0,20,30,0,0,0,0,0,0,10,0,10,10,0,180,210,-30,200,40.0,10,NYK,90.0,105.0,66.7,66.7,5.0,0.0,0.0,0.0,0.0,5.0,20.0,2017,2017
74,1626257,Salah Mejri,860.0,10,10,0,0,0,0,0,0,0,0,0,0,0,80,20,60,40,20.0,10,DAL,200.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2017,2017
75,1627733,Dragan Bender,7320.0,40,50,20,30,0,0,0,0,10,10,0,0,0,340,240,100,240,100.0,10,PHX,141.66666666666666,100.0,100.0,100.0,4.2,4.2,0.0,0.0,0.0,0.0,20.8,2017,2017
76,1627737,Marquese Chriss,13320.0,30,70,0,0,10,20,10,20,20,20,40,30,0,480,580,-100,490,70.0,10,PHX,97.95918367346938,118.36734693877551,42.9,44.4,4.1,4.1,4.1,2.0,0.0,8.2,24.2,2017,2017
77,1627739,Kris Dunn,11850.0,10,20,10,10,10,40,0,40,0,10,10,20,0,450,380,70,430,40.0,10,MIN,104.65116279069767,88.37209302325581,75.0,53.2,0.0,2.3,9.3,0.0,0.0,2.3,11.1,2017,2017
78,1627755,Tyler Ulis,8220.0,10,30,0,0,0,0,10,10,0,10,10,10,20,360,300,60,260,20.0,10,PHX,138.46153846153845,115.38461538461539,33.3,33.3,0.0,3.8,3.8,3.8,7.7,3.8,15.4,2017,2017
79,1627758,Ron Baker,4040.0,20,30,10,10,0,0,0,0,0,10,0,0,0,140,190,-50,150,50.0,10,NYK,93.33333333333333,126.66666666666667,83.3,83.3,0.0,6.7,0.0,0.0,0.0,0.0,20.0,2017,2017
80,1627773,AJ Hammons,860.0,0,0,0,0,0,0,0,10,0,0,0,0,0,80,20,60,40,0.0,10,DAL,200.0,50.0,,,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2017,2017
81,1627781,Malachi Richardson,1370.0,0,10,0,0,0,0,0,0,0,0,0,10,0,50,90,-40,40,0.0,10,SAC,125.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2017,2017
82,1627787,Kyle Wiltjer,600.0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,60,-40,20,0.0,10,HOU,100.0,300.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2017
83,1627827,Dorian Finney-Smith,860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,60,40,0.0,10,DAL,200.0,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2017
84,1627851,Mindaugas Kuzminskas,5540.0,30,50,10,30,0,0,0,0,0,10,0,0,0,200,240,-40,200,70.0,10,NYK,100.0,120.0,70.0,70.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,2017,2017
85,1627852,Nicolas Brussino,860.0,0,0,0,0,20,20,0,0,0,0,0,0,10,80,20,60,40,20.0,10,DAL,200.0,50.0,,113.6,0.0,0.0,0.0,0.0,25.0,0.0,22.0,2017,2017
