,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
308,203895.0,-0.13,-1.28,-1.42,403.0,249.0,445.0,103.39,Jordan McRae,2017,2017
333,203943.0,-1.68,0.22,-1.46,406.0,453.0,186.0,103.39,Noah Vonleh,2017,2017
63,101181.0,-1.74,0.28,-1.46,405.0,456.0,170.0,103.39,Jose Calderon,2017,2017
454,1627784.0,-0.68,-0.79,-1.47,407.0,346.0,377.0,103.39,Jarrod Uthoff,2017,2017
18,2449.0,-0.31,-1.17,-1.49,408.0,286.0,437.0,103.39,Luis Scola,2017,2017
382,1626171.0,-0.76,-0.75,-1.51,409.0,362.0,372.0,103.39,Bobby Portis,2017,2017
245,203101.0,-1.32,-0.2,-1.52,410.0,430.0,282.0,103.39,Miles Plumlee,2017,2017
124,201589.0,-0.67,-0.85,-1.52,411.0,344.0,393.0,103.39,Darrell Arthur,2017,2017
386,1626175.0,-0.46,-1.07,-1.53,412.0,310.0,424.0,103.39,Jordan Mickey,2017,2017
466,1627826.0,-0.9,-0.68,-1.58,415.0,383.0,359.0,103.39,Ivica Zubac,2017,2017
267,203461.0,0.64,-2.22,-1.58,413.0,122.0,476.0,103.39,Anthony Bennett,2017,2017
36,2743.0,-1.93,0.35,-1.58,414.0,463.0,162.0,103.39,Kris Humphries,2017,2017
218,202718.0,-0.78,-0.81,-1.59,416.0,364.0,384.0,103.39,Chandler Parsons,2017,2017
322,203924.0,-0.9,-0.7,-1.6,417.0,382.0,363.0,103.39,Jerami Grant,2017,2017
289,203503.0,-0.79,-0.83,-1.62,418.0,366.0,387.0,103.39,Tony Snell,2017,2017
434,1627755.0,-0.91,-0.72,-1.64,419.0,386.0,370.0,103.39,Tyler Ulis,2017,2017
214,202711.0,0.0,-1.65,-1.65,420.0,218.0,467.0,103.39,Bojan Bogdanovic,2017,2017
383,1626172.0,-1.8,0.13,-1.67,421.0,457.0,207.0,103.39,Kevon Looney,2017,2017
450,1627780.0,-0.89,-0.8,-1.69,423.0,380.0,378.0,103.39,Gary Payton II,2017,2017
43,2760.0,-0.88,-0.81,-1.69,422.0,375.0,382.0,103.39,Anderson Varejao,2017,2017
357,204456.0,-1.25,-0.47,-1.72,425.0,421.0,327.0,103.39,T.J. McConnell,2017,2017
410,1626780.0,-0.47,-1.25,-1.72,424.0,312.0,443.0,103.39,Jonathan Gibson,2017,2017
25,2564.0,-0.94,-0.78,-1.72,426.0,387.0,375.0,103.39,Boris Diaw,2017,2017
336,203949.0,-1.84,0.1,-1.74,427.0,458.0,212.0,103.39,James Michael McAdoo,2017,2017
223,202734.0,-0.58,-1.17,-1.75,428.0,327.0,435.0,103.39,E'Twaun Moore,2017,2017
192,202682.0,-0.76,-1.0,-1.76,429.0,360.0,415.0,103.39,Derrick Williams,2017,2017
309,203897.0,-1.12,-0.65,-1.77,430.0,408.0,349.0,103.39,Zach LaVine,2017,2017
388,1626178.0,-2.34,0.56,-1.78,432.0,474.0,132.0,103.39,Rondae Hollis-Jefferson,2017,2017
384,1626173.0,-1.38,-0.4,-1.78,431.0,434.0,316.0,103.39,Rashad Vaughn,2017,2017
269,203463.0,-1.4,-0.39,-1.79,433.0,435.0,314.0,103.39,Ben McLemore,2017,2017
331,203939.0,-0.06,-1.74,-1.8,434.0,225.0,470.0,103.39,Dwight Powell,2017,2017
48,101109.0,-1.43,-0.4,-1.82,435.0,436.0,317.0,103.39,Raymond Felton,2017,2017
361,1626147.0,-0.89,-0.95,-1.84,436.0,379.0,408.0,103.39,Justin Anderson,2017,2017
30,2617.0,-1.66,-0.2,-1.86,437.0,451.0,283.0,103.39,Udonis Haslem,2017,2017
453,1627783.0,-1.24,-0.67,-1.91,439.0,420.0,357.0,103.39,Pascal Siakam,2017,2017
